text,label
My son has severe vomiting and diarrhea right now. Please confirm a pickup time for the hospital visit.,Pediatrics
"My niece needs urgent care after a miscarriage for the past few hours. Need immediate pickup, this cannot wait.",Obstetrics_Gynecology
My father-in-law is feeling very breathless with chest pain right now. Can you send an ambulance immediately?,Cardiology
My aunt needs a routine checkup for managing diabetes medication. Please book a ride to the hospital for the appointment.,General_Medicine
My colleague is complaining of a heavy feeling in the chest and cold sweats for the past few hours. Can you send an ambulance immediately?,Cardiology
"My mother-in-law has high blood pressure and is complaining of chest pressure suddenly, just now. Requesting a car for hospital transport.",Cardiology
My colleague fell from the roof and is not moving. Can you send an ambulance immediately?,Emergency_Trauma
"My mother-in-law is undergoing chemotherapy and has a session scheduled. Need immediate pickup, this cannot wait.",Oncology
"My colleague has slurred speech and can't move one arm. Need immediate pickup, this cannot wait.",Neurology
"My grandmother is retaining a lot of fluid and the doctor said to come in for dialysis suddenly, just now. We need help getting to the hospital quickly.",Nephrology_Dialysis
My father-in-law is complaining of a heavy feeling in the chest and cold sweats since this afternoon. Could you arrange pickup for the scheduled hospital appointment?,Cardiology
"My mother has a severe nosebleed that won't stop suddenly, just now. We need urgent transport to the hospital.",ENT
My mother-in-law has been unusually withdrawn and not making sense when speaking. Could you arrange pickup for the scheduled hospital appointment?,Psychiatry_MentalHealth
"My husband is complaining of a heavy feeling in the chest and cold sweats suddenly, just now. Need immediate pickup, this cannot wait.",Cardiology
My father is due for a dialysis session at the hospital. Can you send an ambulance immediately?,Nephrology_Dialysis
My uncle is unable to urinate and is in severe pain for the past few hours. Requesting a car for hospital transport.,Urology
My elderly neighbor is complaining of the worst headache of their life. We need a vehicle to reach the hospital as soon as possible.,Neurology
My sister-in-law needs urgent care after a miscarriage for the past few hours. We need a vehicle to reach the hospital as soon as possible.,Obstetrics_Gynecology
My daughter-in-law is due for a routine prenatal checkup this week. Please arrange a wheelchair-accessible pickup.,Obstetrics_Gynecology
A family friend is due for a scheduled psychiatric follow-up appointment. We need help getting to the hospital quickly.,Psychiatry_MentalHealth
My colleague has ongoing urinary difficulty and needs a urology consultation. We need a vehicle to reach the hospital as soon as possible.,Urology
"My sister is on home oxygen and the levels are dropping. Need immediate pickup, this cannot wait.",Pulmonology
My brother is hearing and seeing things that aren't there since this afternoon. Please arrange a wheelchair-accessible pickup.,Psychiatry_MentalHealth
"My mother suddenly lost vision in one eye for the past few hours. Please send transport right away, this is urgent.",Neurology
My mother dislocated the shoulder while lifting something heavy since last night. Please book a ride to the hospital for the appointment.,Orthopedics
"My father has an irregular heartbeat and feels dizzy. Need immediate pickup, this cannot wait.",Cardiology
My father-in-law has a bad ear infection with severe pain since this morning. Can you send an ambulance immediately?,ENT
My mother is scheduled for a routine oncology follow-up. Can someone be sent to pick us up for the hospital?,Oncology
My colleague has an irregular heartbeat and feels dizzy since this afternoon. Can you send an ambulance immediately?,Cardiology
"My husband fell down the stairs and the leg looks broken suddenly, just now. Requesting a car for hospital transport.",Orthopedics
My grandmother is due for a dialysis session at the hospital. We need help getting to the hospital quickly.,Nephrology_Dialysis
"My uncle needs oxygen support during transport to the hospital since last night. Need immediate pickup, this cannot wait.",Pulmonology
My brother has swelling in the legs and reduced urination since this afternoon. We need help getting to the hospital quickly.,Nephrology_Dialysis
My toddler has severe vomiting and diarrhea since this afternoon. We need a vehicle to reach the hospital as soon as possible.,Pediatrics
My granddaughter has a high fever and is unusually drowsy right now. We need urgent transport to the hospital.,Pediatrics
My uncle has slurred speech and can't move one arm since last night. We need a vehicle to reach the hospital as soon as possible.,Neurology
My colleague is feeling weak and dizzy for no clear reason since this afternoon. Can you send an ambulance immediately?,General_Medicine
My uncle is due for a scheduled psychiatric follow-up appointment. Please confirm a pickup time for the hospital visit.,Psychiatry_MentalHealth
"My little brother won't stop crying and isn't feeding well suddenly, just now. Please book a ride to the hospital for the appointment.",Pediatrics
My grandmother is feeling very breathless with chest pain since this afternoon. We need a vehicle to reach the hospital as soon as possible.,Cardiology
"My newborn accidentally swallowed a small object since this morning. Please send transport right away, this is urgent.",Pediatrics
My mother-in-law is badly injured after a car crash. We need a vehicle to reach the hospital as soon as possible.,Emergency_Trauma
My father has mild fever and wants a general physician consultation. We need urgent transport to the hospital.,General_Medicine
